date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:57	79152/79152	---M--	200	added ('OK')	application/pdf	etag:%22e3e690-13530-4b3ad54302c80%22	http://www.faidherbe.org/~jdebarbieux/a2011/ds4b_cor.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2011/ds4b_cor.pdf	(from )
13:46:58	122371/122371	---M--	200	added ('OK')	application/pdf	etag:%22e4006b-1de03-45ffc54908f80%22	http://www.faidherbe.org/~jdebarbieux/a2007/pdf/corr_08.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2007/pdf/corr_08.pdf	(from )
13:46:59	97243/97243	---M--	200	added ('OK')	application/pdf	etag:%22e3e64e-17bdb-459daaf24a6c0%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s04/sujet04b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s04/sujet04b.pdf	(from )
13:47:10	59900/59900	---M--	200	added ('OK')	application/pdf	etag:%22e3e5dd-e9fc-42d5834ad7ec0%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/sujet09b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/sujet09b.pdf	(from )
13:47:16	105923/105923	---M--	200	added ('OK')	application/pdf	etag:%22e3e5e1-19dc3-42d5830445840%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr10.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr10.pdf	(from )
13:47:19	140988/140988	---M--	200	added ('OK')	application/pdf	etag:%22e3e651-226bc-459daaec91940%22	http://www.faidherbe.org/~jdebarbieux/a2008/pdf/s04/corr04b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2008/pdf/s04/corr04b.pdf	(from )
13:47:32	131705/131705	---M--	200	added ('OK')	application/pdf	etag:%22e3e5ed-20279-42d582fe8cac0%22	http://www.faidherbe.org/~jdebarbieux/a2004/pdf/corr09b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2004/pdf/corr09b.pdf	(from )
13:47:42	154439/154439	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d0-25b47-42d5817d43dc0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet2b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet2b.pdf	(from )
13:47:45	156277/156277	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d5-26275-42d5810daf680%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr2b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr2b.pdf	(from )
13:48:06	205375/205375	---M--	200	added ('OK')	application/pdf	etag:%22e3e6de-3223f-42d58145f3b40%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet15.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet15.pdf	(from )
13:48:06	126544/126544	---M--	200	added ('OK')	application/pdf	etag:%22e3e6ce-1ee50-42d5816a310c0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/sujet21.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/sujet21.pdf	(from )
13:48:15	207955/207955	---M--	200	added ('OK')	application/pdf	etag:%22e3e6d7-32c53-42d580d476f80%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr15.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr15.pdf	(from )
13:48:28	136639/136639	---M--	200	added ('OK')	application/pdf	etag:%22e3e6cf-215bf-42d580fb90bc0%22	http://www.faidherbe.org/~jdebarbieux/a2002/pdf/corr21.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2002/pdf/corr21.pdf	(from )
13:48:29	135897/135897	---M--	200	added ('OK')	application/pdf	etag:%22e3e5fc-212d9-42d582ab94700%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/sujet19b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/sujet19b.pdf	(from )
13:48:45	97638/97638	---M--	200	added ('OK')	application/pdf	etag:%22e40092-17d66-4746843d07b80%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/dm1_s.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/dm1_s.pdf	(from )
13:48:51	222417/222417	---M--	200	added ('OK')	application/pdf	etag:%22e3e60a-364d1-42d5820a68ac0%22	http://www.faidherbe.org/~jdebarbieux/a2003/pdf/corr19b.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2003/pdf/corr19b.pdf	(from )
13:49:03	204870/204870	---M--	200	added ('OK')	application/pdf	etag:%22e40085-32046-474684374ee00%22	http://www.faidherbe.org/~jdebarbieux/a2009/devoirs/dm1_c.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2009/devoirs/dm1_c.pdf	(from )
13:49:09	143544/143544	---M--	200	added ('OK')	application/pdf	etag:%22e3e6b0-230b8-42d5801c67d40%22	http://www.faidherbe.org/~jdebarbieux/a2001/pdf/sujet09.pdf	C:/My%20Web%20Sites/Problemes%20Classique/www.faidherbe.org/_jdebarbieux/a2001/pdf/sujet09.pdf	(from )
