date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:56	234974/234974	---M--	200	added ('OK')	application/pdf	etag:%221658006-395de-4546f638b01c0%22	http://www.normalesup.org/~sage/Colles/AnalRC1/Derivati.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC1/Derivati.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:02	137875/137875	---M--	200	added ('OK')	application/pdf	etag:%22165800c-21a93-41c07eac57300%22	http://www.normalesup.org/~sage/Colles/AnalRC2/Integrat.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC2/Integrat.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:12	108519/108519	---M--	200	added ('OK')	application/pdf	etag:%22165800d-1a7e7-41e619ddcd900%22	http://www.normalesup.org/~sage/Colles/AnalRC2/Series.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC2/Series.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:18	134824/134824	---M--	200	added ('OK')	application/pdf	etag:%22165c024-20ea8-41b915c43d5c0%22	http://www.normalesup.org/~sage/Colles/AnalRC2/IntegGen.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC2/IntegGen.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:22	196545/196545	---M--	200	added ('OK')	application/pdf	etag:%221658007-2ffc1-4543a06dfa8c0%22	http://www.normalesup.org/~sage/Colles/AnalRC2/DLs.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalRC2/DLs.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:29	170854/170854	---M--	200	added ('OK')	application/pdf	etag:%22165c022-29b66-42469db39b1c0%22	http://www.normalesup.org/~sage/Colles/AnalVectFonc/Evn.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalVectFonc/Evn.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:39	170172/170172	---M--	200	added ('OK')	application/pdf	etag:%22165c01f-298bc-4213fc4aa6440%22	http://www.normalesup.org/~sage/Colles/AnalVectFonc/Banach.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalVectFonc/Banach.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:45	164604/164604	---M--	200	added ('OK')	application/pdf	etag:%22165c025-282fc-42d17d487a600%22	http://www.normalesup.org/~sage/Colles/AnalVectFonc/TopoMat.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/AnalVectFonc/TopoMat.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:51	136432/136432	---M--	200	added ('OK')	application/pdf	etag:%221660022-214f0-4210a27257b40%22	http://www.normalesup.org/~sage/Colles/Geom/GpeSym.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/GpeSym.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:55	204588/204588	---M--	200	added ('OK')	application/pdf	etag:%221660023-31f2c-43d0a0a436980%22	http://www.normalesup.org/~sage/Colles/Geom/Groupes.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/Groupes.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:46:56	100432/100432	---M--	200	added ('OK')	application/pdf	etag:%221660021-18850-4325219e52f80%22	http://www.normalesup.org/~sage/Colles/Geom/GeomAffine.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/GeomAffine.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:47:14	181608/181608	---M--	200	added ('OK')	application/pdf	etag:%22166001f-2c568-432520f956a40%22	http://www.normalesup.org/~sage/Colles/Geom/EspPreHil.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/EspPreHil.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:47:15	6409/6409	---M--	200	added ('OK')	text/html	etag:%22164808a-1909-4ccc09eb08bc0%22	http://www.normalesup.org/~sage/Colles/index.html	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/index-2.html	(from http://www.normalesup.org/~sage/Colles/0Prelimin/index.html)
21:47:20	165629/165629	---M--	200	added ('OK')	application/pdf	etag:%22166001c-286fd-4500adda02e40%22	http://www.normalesup.org/~sage/Colles/Geom/Coniques.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/Coniques.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:47:21	195834/195834	---M--	200	added ('OK')	application/pdf	etag:%221660020-2fcfa-43251f987a9c0%22	http://www.normalesup.org/~sage/Colles/Geom/FormQuad.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/FormQuad.pdf	(from http://www.normalesup.org/~sage/Colles/)
21:47:23	226408/226408	---M--	200	added ('OK')	application/pdf	etag:%22166001e-37468-467114df74bc0%22	http://www.normalesup.org/~sage/Colles/Geom/Diff.pdf	/home/code2net/websites/Colles%20[MP*%20Marc%20Sage%20]/www.normalesup.org/_sage/Colles/Geom/Diff.pdf	(from http://www.normalesup.org/~sage/Colles/)
